"slope","Epoch","N","Acc","sd","se","ci"
"0.005",480,20,0.986250007152557,0.0171583154206952,0.00383671596600575,0.00803033880678244
"0.005",490,20,0.983750006556511,0.0218773467375492,0.00489192344724933,0.0102389134474169
"0.005",500,20,0.973750007152557,0.0249670839703121,0.00558280969575632,0.0116849549844019
"0.005",510,20,0.988750007748604,0.0151201265908047,0.00338096308854415,0.00707643707138952
"0.005",520,20,0.980000007152557,0.0191942987062612,0.00429197566876362,0.00898320831565745
"0.005",530,20,0.987500002980232,0.0190221481686145,0.00425348163830951,0.00890263938396587
"0.005",540,20,0.980000007152557,0.0223606787929386,0.00499999978040486,0.0104651198124236
"0.005",550,20,0.987500005960464,0.0172061773054478,0.00384741820878954,0.00805273885836504
"0.005",560,20,0.973750007152557,0.0221760327544135,0.00495871167101305,0.0103787028063055
"0.005",570,20,0.990000009536743,0.0125656052652444,0.00280975475515157,0.00588088428952036
"0.005",580,20,0.992500004172325,0.0142810099809077,0.00319333091046625,0.00668371840929145
"0.005",590,20,0.99125000834465,0.0122340004559766,0.00273560566563271,0.00572568846154493
"0.005",600,20,0.983750009536743,0.016770506464179,0.0037499992471004,0.00784883862819418
"0.005",610,20,0.977500009536743,0.0213060402139566,0.00476417542497511,0.00997153376389384
"0.005",620,20,0.988750007748604,0.0151201265908047,0.00338096308854415,0.00707643707138952
"0.005",630,20,0.983750009536743,0.016770506464179,0.0037499992471004,0.00784883862819418
"0.005",640,20,0.983750006556511,0.0186289947935781,0.00416556987109303,0.00871863794051624
"0.005",650,20,0.986250007152557,0.0171583154206952,0.00383671596600575,0.00803033880678244
"0.005",660,20,0.983750003576279,0.0203181939889654,0.00454328629393543,0.00950920749927044
"0.005",670,20,0.983750012516975,0.018628987636658,0.00416556827075705,0.00871863459097453
"0.005",680,20,0.986250007152557,0.0171583154206952,0.00383671596600575,0.00803033880678244
"0.005",690,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.005",700,20,0.988750007748604,0.0151201265908047,0.00338096308854415,0.00707643707138952
"0.005",710,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.005",720,20,0.982500010728836,0.0164236638861282,0.0036724428888991,0.00768651130490657
"0.005",730,20,0.976250004768372,0.0236128327618296,0.00527998991967852,0.0110511459089205
"0.005",740,20,0.991250002384186,0.0167705092700722,0.00374999987451719,0.00784883994139262
"0.005",750,20,0.992500007152557,0.0117540474399968,0.00262828490865902,0.00550106353566167
"0.005",760,20,0.983750000596046,0.0272355757631008,0.00609005988126391,0.0127466418242724
"0.005",770,20,0.983750009536743,0.016770506464179,0.0037499992471004,0.00784883862819418
"0.005",780,20,0.986250007152557,0.0206394438232202,0.00461511994065085,0.00965955704976168
"0.005",790,20,0.981250008940697,0.0212674049648371,0.00475553632063923,0.00995345191071029
"0.005",800,20,0.991250005364418,0.0146785685326334,0.00328222770513577,0.00686978153889455
"0.005",810,20,0.987500011920929,0.0128247171704493,0.00286769393853334,0.00600215239403119
"0.005",820,20,0.983750009536743,0.0203181874270533,0.00454328482664727,0.00950920442820101
"0.005",830,20,0.990000006556511,0.0188484187163115,0.00421463455180519,0.00882133149746865
"0.005",840,20,0.993750005960464,0.0111065308659596,0.00248349580104853,0.0051980164506166
"0.005",850,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.005",860,20,0.986250007152557,0.0206394438232202,0.00461511994065085,0.00965955704976168
"0.005",870,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.005",880,20,0.987500002980232,0.0190221481686145,0.00425348163830951,0.00890263938396587
"0.005",890,20,0.990000006556511,0.0149560701673136,0.00334427895703699,0.00699965630172996
"0.005",900,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.005",910,20,0.993750005960464,0.0111065308659596,0.00248349580104853,0.0051980164506166
"0.005",920,20,0.990000003576279,0.0170139247094038,0.00380442922142903,0.00796276187374483
"0.005",930,20,0.985000011324883,0.018848417884124,0.00421463436572241,0.00882133110799291
"0.005",940,20,0.990000006556511,0.0188484187163115,0.00421463455180519,0.00882133149746865
"0.005",950,20,0.993750002980232,0.0137529869691028,0.00307526137565827,0.00643659603284555
"0.005",960,20,0.991250002384186,0.0167705092700722,0.00374999987451719,0.00784883994139262
"0.005",970,20,0.99125000834465,0.0122340004559766,0.00273560566563271,0.00572568846154493
"0.005",980,20,0.992500007152557,0.0117540474399968,0.00262828490865902,0.00550106353566167
"0.005",990,20,0.995000004768372,0.0102597737363595,0.00229415515082668,0.00480172191522495
"0.005",999,20,0.991250005364418,0.0146785685326334,0.00328222770513577,0.00686978153889455
"0.05",0,20,0.0850000011734664,0.0366347540879214,0.00819178004795806,0.0171455926887983
"0.05",10,20,0.312500002235174,0.0690632807218957,0.015443019044331,0.0323226103324703
"0.05",20,20,0.492499998211861,0.0823583271431635,0.018415881800528,0.0385448835916452
"0.05",30,20,0.653749996423721,0.0699035983383212,0.0156309197756327,0.0327158910829259
"0.05",40,20,0.675000002980232,0.066885610799756,0.0149560772464848,0.0313034294364816
"0.05",50,20,0.763750001788139,0.0732133688570684,0.0163710069626171,0.0342649113676435
"0.05",60,20,0.823749998211861,0.103388327074175,0.0231183327417837,0.0483872265263684
"0.05",70,20,0.846250000596046,0.0539706278427134,0.012068199264465,0.0252590313539179
"0.05",80,20,0.861250004172325,0.0745490860035213,0.0166696823964352,0.0348900462350856
"0.05",90,20,0.852500000596046,0.0561365820929499,0.0125525213584333,0.026272729146675
"0.05",100,20,0.887499997019768,0.0447948524520375,0.0100164335124829,0.0209646362810082
"0.05",110,20,0.897500002384186,0.0465239052477429,0.0104030614712712,0.021773857898859
"0.05",120,20,0.919999995827675,0.0483953022718178,0.0108215185671435,0.0226496986662574
"0.05",130,20,0.899999994039536,0.0544107230824285,0.0121666075517227,0.0254650022663014
"0.05",140,20,0.913749995827675,0.0503115281999181,0.0112499997106914,0.0235465200065637
"0.05",150,20,0.935000002384186,0.0416754430930717,0.00931891237485324,0.0195047077614911
"0.05",160,20,0.922499999403954,0.0479171525325379,0.0107146010350981,0.0224259176998485
"0.05",170,20,0.928749999403954,0.0374121745742007,0.0083656165534002,0.017509436676223
"0.05",180,20,0.95,0.0344123751222545,0.00769484100405838,0.0161054873163416
"0.05",190,20,0.939999997615814,0.0328473435305833,0.00734488930146723,0.0153730299849372
"0.05",200,20,0.955000007152557,0.0276253185912539,0.00617720902701325,0.0129290470826469
"0.05",210,20,0.954999998211861,0.0330470247776751,0.00738953938570013,0.015466483685268
"0.05",220,20,0.953750005364418,0.0382813382787989,0.00855996746610591,0.0179162178115122
"0.05",230,20,0.941250002384186,0.0306454794085355,0.00685253751605553,0.0143425258548396
"0.05",240,20,0.957500007748604,0.0345078171643858,0.00771618249347006,0.0161501555670371
"0.05",250,20,0.963750010728836,0.0367020342755979,0.00820682435527641,0.0171770807858975
"0.05",260,20,0.958750000596046,0.0284177068186704,0.00635439242112062,0.0132998961885553
"0.05",270,20,0.961250007152557,0.0339068053332181,0.00758179216249281,0.0158688733716218
"0.05",280,20,0.958750006556511,0.0327219212166485,0.00731684401948187,0.0153143305351291
"0.05",290,20,0.968750008940697,0.0279508546290686,0.00625000109798121,0.013081402638153
"0.05",300,20,0.952500000596046,0.0279802645496481,0.00625657735614408,0.0130951669046759
"0.05",310,20,0.968750002980232,0.034292665581577,0.00766807313700735,0.0160494615267186
"0.05",320,20,0.968750011920929,0.0267480991596379,0.00598105679898553,0.0125184957510591
"0.05",330,20,0.970000004768372,0.0276253185912539,0.00617720902701325,0.0129290470826469
"0.05",340,20,0.963750001788139,0.0236128352528643,0.0052799904766908,0.0110511470747606
"0.05",350,20,0.970000007748604,0.0309923613184873,0.00693010266913727,0.0145048715860235
"0.05",360,20,0.970000013709068,0.0208377215465392,0.00465945618742738,0.00975235388074713
"0.05",370,20,0.977500006556511,0.0197017262462823,0.0044054399160779,0.00922069171460157
"0.05",380,20,0.963750001788139,0.030859404760219,0.00690037267890302,0.0144426460013259
"0.05",390,20,0.976250010728836,0.0171583213627314,0.00383671729468541,0.00803034158774095
"0.05",400,20,0.975000008940697,0.0243332189711093,0.00544107317307879,0.0113882970330496
"0.05",410,20,0.976250010728836,0.0236128291083121,0.00527998910272716,0.0110511441990217
"0.05",420,20,0.970000007748604,0.0237863319286425,0.00531878551278182,0.0111323460184908
"0.05",430,20,0.97875000834465,0.0295525846588922,0.00660815882081003,0.0138310353673058
"0.05",440,20,0.981250005960465,0.0196599390881873,0.00439609602346921,0.00920113472260978
"0.05",450,20,0.981250014901161,0.0179087527595033,0.00400451885624863,0.00838155429246003
"0.05",460,20,0.978750011324883,0.0167705099715496,0.00375000003137231,0.00784884026969415
"0.05",470,20,0.988750007748604,0.0189788588007223,0.00424380184137852,0.00888237933614752
"0.05",480,20,0.983750003576279,0.0203181939889654,0.00454328629393543,0.00950920749927044
"0.05",490,20,0.97375001013279,0.0357945486485968,0.00800390440021857,0.016752364438842
"0.05",500,20,0.977500006556511,0.0255208879860211,0.0057066440382901,0.0119441432420869
"0.05",510,20,0.985000011324883,0.0149560691185476,0.00334427872252578,0.00699965581089234
"0.05",520,20,0.976250004768372,0.0206394529429038,0.0046151219798741,0.009659561317905
"0.05",530,20,0.975000011920929,0.0162221459807432,0.00362738211538669,0.00759219802203484
"0.05",540,20,0.987500008940697,0.0151744177477843,0.0033931029603025,0.00710184611499717
"0.05",550,20,0.985000005364418,0.0188484253738181,0.00421463604046891,0.00882133461327761
"0.05",560,20,0.976250010728836,0.0206394487630498,0.00461512104523033,0.00965955936167309
"0.05",570,20,0.987500002980232,0.0190221481686145,0.00425348163830951,0.00890263938396587
"0.05",580,20,0.982500007748604,0.0216126153163306,0.00483272770188683,0.0101150153284545
"0.05",590,20,0.986250007152557,0.0171583154206952,0.00383671596600575,0.00803033880678244
"0.05",600,20,0.977500006556511,0.0255208879860211,0.0057066440382901,0.0119441432420869
"0.05",610,20,0.981250005960465,0.0227616356663363,0.00508965646290116,0.0106527734055268
"0.05",620,20,0.980000007152557,0.0191942987062612,0.00429197566876362,0.00898320831565745
"0.05",630,20,0.981250005960465,0.0196599390881873,0.00439609602346921,0.00920113472260978
"0.05",640,20,0.981250008940697,0.0267480881643897,0.0059810543403733,0.0125184906051245
"0.05",650,20,0.978750002384186,0.0295525828012185,0.00660815840542158,0.0138310344978878
"0.05",660,20,0.983750006556511,0.0186289947935781,0.00416556987109303,0.00871863794051624
"0.05",670,20,0.977500009536743,0.0267788173023068,0.00598792558450055,0.0125328722843666
"0.05",680,20,0.980000001192093,0.0320361655384804,0.00716350438824783,0.0149933869984622
"0.05",690,20,0.987500005960464,0.0172061773054478,0.00384741820878954,0.00805273885836504
"0.05",700,20,0.987500002980232,0.0190221481686145,0.00425348163830951,0.00890263938396587
"0.05",710,20,0.981250008940697,0.0179087593284008,0.00400452032509878,0.00838155736679872
"0.05",720,20,0.986250004172325,0.0249670797296593,0.00558280874751753,0.0116849529997153
"0.05",730,20,0.988750007748604,0.0189788588007223,0.00424380184137852,0.00888237933614752
"0.05",740,20,0.995000004768372,0.0102597737363595,0.00229415515082668,0.00480172191522495
"0.05",750,20,0.977500012516975,0.0227977341442961,0.00509772832796141,0.0106696680132619
"0.05",760,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.05",770,20,0.977500012516975,0.0227977341442961,0.00509772832796141,0.0106696680132619
"0.05",780,20,0.985000005364418,0.0188484253738181,0.00421463604046891,0.00882133461327761
"0.05",790,20,0.975000005960465,0.0256494588021325,0.00573539334676486,0.0120043162362722
"0.05",800,20,0.982500004768372,0.0230845119706493,0.00516185379937794,0.0108038841674369
"0.05",810,20,0.982500007748604,0.0183173766559486,0.00409588993721689,0.0085727961628039
"0.05",820,20,0.981250002980232,0.0241636421608098,0.00540315464555506,0.0113089326428347
"0.05",830,20,0.996250003576279,0.00915867997890684,0.0020479431017002,0.00428639417391809
"0.05",840,20,0.983750006556511,0.0218773467375492,0.00489192344724933,0.0102389134474169
"0.05",850,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.05",860,20,0.992500007152557,0.0117540474399968,0.00262828490865902,0.00550106353566167
"0.05",870,20,0.986250004172325,0.01897886623894,0.00424380350461456,0.00888238281734055
"0.05",880,20,0.987500005960464,0.0206792502456521,0.00462402092730072,0.00967818702892783
"0.05",890,20,0.982500013709068,0.0142810077842256,0.00319333041927321,0.00668371738121261
"0.05",900,20,0.988750004768372,0.0171583163348536,0.00383671617041777,0.00803033923462173
"0.05",910,20,0.985000005364418,0.022064496194751,0.00493377133807487,0.010326502089541
"0.05",920,20,0.991250002384186,0.0167705092700722,0.00374999987451719,0.00784883994139262
"0.05",930,20,0.987500002980232,0.0190221481686145,0.00425348163830951,0.00890263938396587
"0.05",940,20,0.990000006556511,0.0149560701673136,0.00334427895703699,0.00699965630172996
"0.05",950,20,0.985000005364418,0.0188484253738181,0.00421463604046891,0.00882133461327761
"0.05",960,20,0.985000011324883,0.0149560691185476,0.00334427872252578,0.00699965581089234
"0.05",970,20,0.986250007152557,0.0206394438232202,0.00461511994065085,0.00965955704976168
"0.05",980,20,0.987500002980232,0.0190221481686145,0.00425348163830951,0.00890263938396587
"0.05",990,20,0.985000011324883,0.0149560691185476,0.00334427872252578,0.00699965581089234
"0.05",999,20,0.987500008940697,0.0151744177477843,0.0033931029603025,0.00710184611499717
"0.5",0,20,0.0875000013038516,0.0329473259813343,0.00736724605711085,0.0154198232122778
"0.5",10,20,0.245000001043081,0.0571240564673897,0.012773327341162,0.0267348813798833
"0.5",20,20,0.269999999925494,0.078890331236946,0.0176404143413286,0.0369218115461302
"0.5",30,20,0.315000000596046,0.0655944448818647,0.0146673637702213,0.03069914518583
"0.5",40,20,0.282500000298023,0.0644307039557101,0.0144071433883132,0.0301544976670492
"0.5",50,20,0.333749996870756,0.0762073865756498,0.0170404896770758,0.0356661547930161
"0.5",60,20,0.355000001192093,0.0817570221486929,0.0182814259162433,0.0382634641915807
"0.5",70,20,0.390000000596046,0.063037164291439,0.014095538446448,0.0295023010282528
"0.5",80,20,0.412500001490116,0.0780097801946204,0.0174435171424988,0.0365097009727337
"0.5",90,20,0.421249997615814,0.0757745089251948,0.01694369529184,0.0354635618163859
"0.5",100,20,0.472499996423721,0.0600985980734517,0.0134384550644676,0.0281270097040159
"0.5",110,20,0.448750004172325,0.0893967412511358,0.0199897190404499,0.0418389627925255
"0.5",120,20,0.461250001192093,0.0800801421708388,0.0179064641541843,0.0374786602041079
"0.5",130,20,0.473749995231628,0.0767236112153827,0.0171559210156861,0.03590775536136
"0.5",140,20,0.507499997317791,0.0748243572715624,0.0167312349231944,0.0350188771542023
"0.5",150,20,0.523749992251396,0.100810854698508,0.0225419923975717,0.0471809323224068
"0.5",160,20,0.469999997317791,0.082955283025715,0.0185493651938233,0.0388242675446765
"0.5",170,20,0.498749998211861,0.0741065239465798,0.0165707225120768,0.0346829208167021
"0.5",180,20,0.529999999701977,0.10150187799743,0.0226965099046143,0.0475043411814742
"0.5",190,20,0.524999998509884,0.11355499976424,0.0253916698657814,0.053145375810675
"0.5",200,20,0.532499995827675,0.0946253084689474,0.0211588622128453,0.0442860075753962
"0.5",210,20,0.511249992251396,0.0754264207803396,0.0168658604164342,0.0353006515498898
"0.5",220,20,0.539999996125698,0.091190949305651,0.0203909161580173,0.0426786780101532
"0.5",230,20,0.561249999701977,0.0897639454699404,0.0200718283999371,0.0420108196570242
"0.5",240,20,0.554999993741512,0.0875845430417874,0.0195844992019693,0.0409908279232621
"0.5",250,20,0.544999995827675,0.0817570210934953,0.018281425680294,0.0382634636977331
"0.5",260,20,0.572499997913837,0.116669798939081,0.0260881601349017,0.0546031466976052
"0.5",270,20,0.548750004172325,0.108359482756134,0.0242299169449432,0.0507137990020816
"0.5",280,20,0.556249997019768,0.107872670497463,0.0241210624146763,0.0504859638518017
"0.5",290,20,0.541249996423721,0.117337512816239,0.0262374654967864,0.054915646411482
"0.5",300,20,0.521249998360872,0.132355933421498,0.0295956864355906,0.0619444836164168
"0.5",310,20,0.568749995529652,0.13569387679033,0.0303420732633659,0.0635066892008441
"0.5",320,20,0.567499998211861,0.121151281630984,0.0270902501288101,0.0567005451595373
"0.5",330,20,0.594999994337559,0.110798533350645,0.0247753052379319,0.0518553098182996
"0.5",340,20,0.562499998509884,0.100492209661664,0.0224707412012642,0.0470318018546298
"0.5",350,20,0.558750000596046,0.0900566326862662,0.0201372752511221,0.0421478014908396
"0.5",360,20,0.554999999701977,0.11227316153145,0.0251050421233136,0.0525454570510293
"0.5",370,20,0.573750004172325,0.113402814982744,0.0253576403141248,0.053074151140497
"0.5",380,20,0.595000001788139,0.0829552842547558,0.0185493654686452,0.0388242681198852
"0.5",390,20,0.568749995529652,0.0982996863655121,0.0219804780880194,0.0460056693656195
"0.5",400,20,0.5875,0.101793134651202,0.0227616368722878,0.0476406534914054
"0.5",410,20,0.57749999165535,0.0924448595854117,0.0206712990203404,0.0432655260854393
"0.5",420,20,0.573749993741512,0.0933566284237716,0.0208751767305742,0.0436922470371165
"0.5",430,20,0.564999997615814,0.0957656170695604,0.0214138429674751,0.0448196884282476
"0.5",440,20,0.59750000089407,0.0945557537153874,0.0211433092971335,0.0442534549486952
"0.5",450,20,0.571249996125698,0.118730953361975,0.0265490482750734,0.0555677966613761
"0.5",460,20,0.554999998211861,0.102147982867845,0.0228409833456986,0.0478067275688867
"0.5",470,20,0.593749995529652,0.127958410723733,0.0286123704671106,0.0598863796413043
"0.5",480,20,0.577499997615814,0.108488424500762,0.0242587491955557,0.0507741455961562
"0.5",490,20,0.572499999403954,0.115251443257329,0.0257710061628348,0.053939335805118
"0.5",500,20,0.603749999403954,0.119283779258966,0.0266726639036128,0.0558265271454098
"0.5",510,20,0.591249999403954,0.117056838753589,0.0261747048684257,0.0547842869066532
"0.5",520,20,0.597500002384186,0.117792196205773,0.0263391357935102,0.0551284447881436
"0.5",530,20,0.586249996721744,0.1122365314265,0.0250968513828446,0.0525283136342042
"0.5",540,20,0.57749999910593,0.112653405734002,0.0251900673118093,0.0527234168157814
"0.5",550,20,0.591249999403954,0.103005814306515,0.0230328002867087,0.0482082050404639
"0.5",560,20,0.592499996721745,0.110649994997766,0.0247420910525017,0.0517857917292467
"0.5",570,20,0.579999996721745,0.0992073830844958,0.0221834452446795,0.0464304845067639
"0.5",580,20,0.595000000298023,0.116019513019241,0.0259427517827444,0.0542988035188281
"0.5",590,20,0.549999997019768,0.126439077802518,0.0282726372978815,0.0591753099460275
"0.5",600,20,0.586249999701977,0.102107721636481,0.0228319806606798,0.0477878847325881
"0.5",610,20,0.598750001192093,0.102107723921527,0.0228319811716315,0.0477878858020224
"0.5",620,20,0.601249995827675,0.0871609983967517,0.0194897917401887,0.0407926029276233
"0.5",630,20,0.596250003576279,0.10920616473195,0.024419240790268,0.0511100583644195
"0.5",640,20,0.59750000089407,0.106035001354341,0.0237101471022588,0.0496259082185872
"0.5",650,20,0.621249996125698,0.10980695139439,0.024553580771987,0.0513912351776262
"0.5",660,20,0.60874999910593,0.109806949108861,0.0245535802609273,0.0513912341079659
"0.5",670,20,0.607499992847443,0.105475114894313,0.0235849526838284,0.0493638732893346
"0.5",680,20,0.572499996423721,0.0880714430754963,0.0196933733593313,0.0412187041535242
"0.5",690,20,0.607500006258488,0.0935765995209363,0.0209243637632088,0.0437951966795855
"0.5",700,20,0.60375000089407,0.112470760027733,0.0251492264903077,0.0526379359939767
"0.5",710,20,0.5625,0.0933654351400263,0.0208771459721946,0.0436963687071969
"0.5",720,20,0.551249995827675,0.110464031336233,0.0247005083136484,0.0516987580565785
"0.5",730,20,0.608749997615814,0.131358034228842,0.0293725493926434,0.0614774524180988
"0.5",740,20,0.573749999701977,0.0901296584100678,0.0201536042993747,0.042181978581618
"0.5",750,20,0.606249994039536,0.0814647915594539,0.018216081169979,0.0381266960658203
"0.5",760,20,0.590000002086163,0.108942283471212,0.0243602351465681,0.0509865581328098
"0.5",770,20,0.636249996721745,0.11513007462978,0.0257438673126813,0.0538825335389377
"0.5",780,20,0.618750001490116,0.109986535482712,0.0245937369949036,0.0514752831181248
"0.5",790,20,0.613750000298023,0.107138318352676,0.0239568562831596,0.050142276468656
"0.5",800,20,0.638750000298023,0.0897639487900174,0.0200718291423289,0.0420108212108681
"0.5",810,20,0.606249991059303,0.108177178722313,0.0241891525237235,0.0506284780879047
"0.5",820,20,0.620000000298023,0.09549042126745,0.021352307315411,0.0446908928282737
"0.5",830,20,0.613750000298023,0.0978300751959339,0.0218754698382024,0.0457858845728411
"0.5",840,20,0.599999995529652,0.109424333775712,0.0244680248715119,0.0512121646199351
"0.5",850,20,0.59624999910593,0.11099875374108,0.0248200758782813,0.0519490158454823
"0.5",860,20,0.612500004470348,0.119345799936547,0.0266865321487208,0.0558555537160134
"0.5",870,20,0.592499995231628,0.105786526600362,0.0236545864582,0.0495096184540936
"0.5",880,20,0.58500000461936,0.135335841911178,0.0302620142305559,0.0633391237194001
"0.5",890,20,0.625000004470348,0.111213407507563,0.0248680739196295,0.0520494769005886
"0.5",900,20,0.618749998509884,0.101266649576271,0.0226439112306192,0.0473942508915725
"0.5",910,20,0.619999997317791,0.119648609909484,0.0267542425170962,0.0559972731457558
"0.5",920,20,0.603749999403954,0.100418530042179,0.0224542659374916,0.0469973187312511
"0.5",930,20,0.638749998807907,0.0961341566143892,0.0214962509149385,0.044992170244563
"0.5",940,20,0.621250000596046,0.0915060360874979,0.0204613717043194,0.0428261431633301
"0.5",950,20,0.620000000298023,0.112273159924811,0.0251050417640583,0.0525454562990992
"0.5",960,20,0.616249999403954,0.108602062132552,0.0242841593425043,0.0508273296449458
"0.5",970,20,0.607499994337559,0.141908978255879,0.0317318121997685,0.0664154462240825
"0.5",980,20,0.621250003576279,0.0990995617940307,0.0221593356711894,0.0463800225895074
"0.5",990,20,0.612499992549419,0.104661114394889,0.0234029366387854,0.0489829093287715
"0.5",999,20,0.597500003874302,0.0869437212023104,0.0194412070825156,0.0406909140704383
