0.5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.0,0.738872451060978,0.9745433140407059,0.9654858764237552,0.9577294967629941,0.9796428407764821,-0.0021472387919377932,0.7853077608871263,0.3098102074241306,0.9337736056899067,0.9578924965403135,0.2565140164644517,0.19456729324776043,0.11930450447203594,0.1104015213471481,0.5490303812966795,0.34537129091325647,0.32404907293261914,0.19833684557743667,0.14855941905775455,0.04934202873121054,-0.0740127035344102,0.6817779068228013,0.03595535739341841,0.1533628217672584,0.26232635950943123,0.23799176339886838,0.05495404592540162,0.09606634954050587,-0.062307120988115604,0.6625355579304318,0.3927508551838487,0.25550058032521755,0.07256377527665987,0.2900256176755869,0.14113007421077026,-0.128738271310847,-0.11404453412196491,-0.02780282251968741,0.07659917432737345,0.526583927576988,0.3788248090419287,0.47227875413333964,0.08552909460903707,0.20925032339746955,-0.021399933182696507,0.6542548303642383,0.43125988741808224,0.6961247706673986,0.7400805040354017
1,0.738872451060978,1.0,0.6818258434667457,0.6344281334989433,0.6373397215267247,0.6590185173676679,0.40167696655517704,0.57695378447231,0.32019719725286844,0.7177484526128065,0.6293057669582798,0.2740863563341138,0.33196022639353995,0.1740673960599193,0.18059858617121788,0.554624483386394,0.24059723096048904,0.22603308823112167,0.09216323677667035,0.13091946526249518,0.22461020144932323,0.02002110359421439,0.4096370728780341,0.13177623734330488,0.2409915422568766,0.6786749347537877,0.6726555330622485,0.532082630927781,0.5070403516273717,0.41336681674904324,0.6061085212962208,0.3346380187655643,0.24356367120593428,0.20351243484467957,0.27029760062482333,0.4574919772845215,0.12788513809733415,0.16140448297407264,0.21893209435668348,0.32818560777531497,0.5367123026050001,0.44677766094606003,0.5009635072960319,0.14600609103793322,0.4173051438938412,0.39492197531667683,0.6341463684622682,0.5678516261550938,0.6915820860220061,0.6810637364740024
2,0.9745433140407059,0.6818258434667457,0.9999999999999998,0.9942726761440039,0.9676962574893487,0.9724493373528998,-0.0010531751859297537,0.8389671448327902,0.4121111744151923,0.9383568974001055,0.9749845651168653,0.22168932347556197,0.17333925968074876,0.08196523179043971,0.0749071577460339,0.5788627966228186,0.38402261233024604,0.3670400136823059,0.24135395912147536,0.18231171426874804,0.09341443141092676,-0.05070800294414812,0.6855519546382246,0.10078008928202442,0.18579420767300758,0.2752236579664372,0.25068599675529907,0.05298869238730381,0.10612493466891687,-0.07619838826302834,0.728551156659389,0.5065116389403534,0.3660960272526068,0.15060593213868667,0.4015613593965601,0.1573185169540394,-0.11954686771846117,-0.10208477970232974,-0.01447486413013023,0.0969640057116135,0.5834051119406009,0.4122068474010396,0.5037938380701479,0.10377834672407167,0.2253934896987424,-0.031542721019298274,0.5726942182302581,0.3699243259188411,0.6526055184604869,0.6908591083662615
3,0.9654858764237552,0.6344281334989433,0.9942726761440039,1.0,0.9778482571590161,0.9795496792518328,-0.04574776398676414,0.8546254803504246,0.41311148535804776,0.9256478161651501,0.9888775243819923,0.21754989391874002,0.1512297572978941,0.07596527613364257,0.0676069436291023,0.5461430393722787,0.3901720832434661,0.37522273704424824,0.2551635698698405,0.18232784776532326,0.07267189948204042,-0.05596895817399281,0.69204417650566,0.08927970783471785,0.16908914099948918,0.22061851388439266,0.19407980501799021,0.005569458924558758,0.05579971454309576,-0.11627827079112835,0.7022820642257219,0.5043963750862331,0.3722334308303435,0.145565751835656,0.40538122734590765,0.11301541878146189,-0.1495937702106004,-0.13293414888658184,-0.045966728945292364,0.06072233074403532,0.5532334130170106,0.39145669099389,0.48486099925188253,0.09824281718661758,0.19029043067273596,-0.07640981635065498,0.534968108231153,0.32197323678473433,0.6078690912333021,0.6510016431730319
4,0.9577294967629941,0.6373397215267247,0.9676962574893487,0.9778482571590161,1.0,0.9931452727634782,-0.10805915194896203,0.7778644844409218,0.28997845429210384,0.8593590274982396,0.9908705303762252,0.24159372920102573,0.12234570595307992,0.08967313304702365,0.0769543343250332,0.44045959725352085,0.29819057366786894,0.28222786691878915,0.16651276569064719,0.09467641538996087,-0.006340590505510816,-0.12651656112623313,0.6563654258715571,-0.002683614408505966,0.085683055360504,0.16403896338861468,0.1360530023925287,-0.03841995265413984,-0.0021422192039875216,-0.14280952648247452,0.6009685380865907,0.3684572187418137,0.24046856398446576,0.028274472560958778,0.27427204425900953,0.048595229337137655,-0.19112711688935702,-0.17538163052125166,-0.09111678911804937,0.007200050116396498,0.4464199337353935,0.32400735418780036,0.41771460763965196,0.04995338820787108,0.12853898522931467,-0.128235536961128,0.48893562993015044,0.26276796386374435,0.5322023397690714,0.5822089000736426
5,0.9796428407764821,0.6590185173676679,0.9724493373528998,0.9795496792518328,0.9931452727634782,0.9999999999999998,-0.08887262925951855,0.7880936331982346,0.28598436049705295,0.8908071801788764,0.9893425129326093,0.25947975840250564,0.1519403664942565,0.11161922695075151,0.09951936087598202,0.4671886747342883,0.3075039466240901,0.2889284532435255,0.17178476182214128,0.10429379824852661,-0.00010025984736298402,-0.11228922139375859,0.6768645931938144,0.0026250983201672397,0.0989336710756315,0.17171880011596566,0.14332210812860363,-0.028765448181572534,0.009629136829473871,-0.13363279363648226,0.6098974047589389,0.3639585506005676,0.2331951269832844,0.029218156818027665,0.26705197605099684,0.06258427655837141,-0.18027471435643172,-0.16627662466280996,-0.08201249430561709,0.017506886997885888,0.46217407181451337,0.33452884263208255,0.4288887869537458,0.06266934168641183,0.14376770546649043,-0.10976971459290812,0.545299353951698,0.3124379833364056,0.5817134784616413,0.632422263958595
6,-0.0021472387919377932,0.40167696655517704,-0.0010531751859297537,-0.04574776398676414,-0.10805915194896203,-0.08887262925951855,1.0,0.11590210116363059,0.44222857001606536,0.18495069774188233,-0.09572125915495874,0.14478306982658531,0.6319850630624367,0.25613031701998273,0.3098691261133752,0.5806165326273613,0.19181559159020684,0.1854366041344648,0.14931791585425985,0.2667818582815117,0.5625311573739118,0.307582614480238,-0.0779347188910356,0.49941890144192363,0.4173451815989748,0.771842655468153,0.7922140327798316,0.748265575151188,0.742435184299422,0.7018073319501451,0.3785449355835882,0.3886354040509584,0.43080081244716245,0.6850995225952151,0.4119724821717623,0.7673201058844736,0.6057303635398343,0.5842877047001596,0.5466277050044039,0.6261498126948276,0.49807370088900627,0.3792644913579567,0.317105084208575,0.2211072082999653,0.46809368502087895,0.9133774785245024,0.3825997899003214,0.6302587889402165,0.46995585995986516,0.3921460691414812
7,0.7853077608871263,0.57695378447231,0.8389671448327902,0.8546254803504246,0.7778644844409218,0.7880936331982346,0.11590210116363059,1.0,0.7411369970872556,0.8839370563230778,0.8489641149688357,0.21668004779927455,0.22859704640776235,0.08445773226549402,0.08631984740015457,0.6559511674355918,0.5336128145743575,0.5382966256098569,0.42382394206313156,0.3561567144017749,0.3576114524335475,0.19884946751807617,0.6430558895588181,0.3934818972781042,0.4099499684971469,0.3902965777775054,0.35719257402744836,0.16479292777329024,0.19399157678709808,0.0025411751614739506,0.8291472248123669,0.7721895265670045,0.6898020901926891,0.46508597405479385,0.7158903037910767,0.32799723620859217,0.04853586904537303,0.07687972029530825,0.16336694991058134,0.27635457173851785,0.721154931955635,0.5537326130182816,0.5943969244790085,0.2407701209437042,0.35624573080911986,0.07403845640008462,0.3819788948146118,0.2460290697362354,0.5187266906456773,0.5221573743978086
8,0.3098102074241306,0.32019719725286844,0.4121111744151923,0.41311148535804776,0.28997845429210384,0.28598436049705295,0.44222857001606536,0.7411369970872556,1.0,0.5536954013670494,0.3715209213046722,0.003239131819874982,0.2620177891581857,-0.041388079760889276,-0.013591957426825937,0.7632543068555928,0.5917091537883608,0.6128358863931922,0.524354063863275,0.5269384678711959,0.7295865971377119,0.4317297848246358,0.3323641403391051,0.74935803296036,0.6391735941541238,0.6491902140778781,0.6289412222507966,0.4289567968263329,0.43422793455077413,0.23652679389904846,0.8438619534704459,0.9667265568764902,0.9647440838285486,0.8667050326789327,0.979312974138906,0.6682612949383331,0.4230714551686606,0.44390332778768526,0.5153385950677901,0.6128855834542299,0.8547508446220867,0.6676642370738589,0.5838991958521211,0.3290135567583012,0.5281413510511103,0.3918725010221901,0.17146398712056535,0.20958045142713605,0.3918085706860904,0.32774341199490176
9,0.9337736056899067,0.7177484526128065,0.9383568974001055,0.9256478161651501,0.8593590274982396,0.8908071801788764,0.18495069774188233,0.8839370563230778,0.5536954013670494,1.0,0.8924807889536864,0.23126105145449843,0.30004639935615124,0.11901886610643761,0.12355890928103337,0.737077523252372,0.48828054674299304,0.4725293620648363,0.34069854699147367,0.2981129498086536,0.2330161427895328,0.06435868197989454,0.6693814463342079,0.23403853278729536,0.31053060553741774,0.41455673094214257,0.39297127215611105,0.18416255572251614,0.227335053496366,0.03369812651894123,0.8197894956976767,0.6316281411320005,0.503824867139576,0.33190853499200024,0.5353114069968918,0.3236708955011226,0.01563928438391756,0.030502558993364005,0.1208963437523385,0.235415605950259,0.7287010430804844,0.5151650895412258,0.5793429943376703,0.18784687210297943,0.3486324531667669,0.14227327436781914,0.6902924782528774,0.5233492550152238,0.7940022971874112,0.8123635886710461
