0.5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.9999999999999999,0.42243957021495615,0.6970946929299295,0.8345683617069789,0.5075635678769567,0.9494241558847519,0.794146772151217,0.8245262380102262,0.8366880193597311,0.8445811845549883,0.8882435216695211,0.7521900495339131,0.6953762796775873,0.6161084370233586,0.6521788552378809,0.7405657780242964,0.19105345632024046,0.07691617847067168,0.17302777305952927,0.0843301146108075,0.36108946366194883,0.522205919313734,0.511797611408909,0.6793795664204495,0.708119201678404,0.6367169196972962,0.5784148155209679,0.47933850860825894,0.5387954659612089,0.48532787780881637,0.901958348595992,0.8772820253771348,0.8626467679836968,0.846859628676986,0.8921905324346006,0.8587008849071947,0.4553130415240555,0.3816733493462588,0.6805928842246785,0.5684177692958674,0.9056052189410186,0.9278736215052434,0.8178670254644197,0.6822386226213971,0.751267406144841,0.8093964627830382,0.8557735245830563,0.8120598834835224,0.7876319866470507,0.8485098194237988
1,0.42243957021495615,1.0,0.8960522516950312,0.788616183498885,0.9728941619644785,0.4085482769132874,0.33787405079319266,0.3391446222901781,0.28071310891275086,0.30019006319723984,0.3504248150175372,0.3828304026895149,0.3359325434297678,0.2253859098754488,0.2723974981188685,0.20638174144743587,0.08119865309553671,-0.016732870799751432,0.06586568496306666,0.037109622761920424,0.05115876443502845,0.11620222676119658,0.13024576296634274,0.23434415213812604,0.2281654985520434,0.4276527810565905,0.3594199559520572,0.3507495184277512,0.3464323509448549,0.31008301579711073,0.39232442902838593,0.33399063818389946,0.3127506546007344,0.3202635793348928,0.3535662979612006,0.4273642262712112,0.15014370869582755,0.13183312399254285,0.25218507558703274,0.20472332266711654,0.491170658119681,0.4329497175130887,0.31357413726687905,0.29517801492509826,0.386231822365604,0.17863371001737255,0.15138677764161135,0.17850068151791004,0.16664347664217324,0.16809836373782314
2,0.6970946929299295,0.8960522516950312,1.0,0.959294802457777,0.9206889112201712,0.7020151179055,0.602149965367026,0.620015045069421,0.5888773308221381,0.5716245551140156,0.6747606570095958,0.6516124150291693,0.577469757623941,0.44061806835520934,0.5009313048991805,0.4991687660496648,0.21724311552314055,0.08534429474571616,0.19813094319883856,0.12278070113729662,0.2669405560867827,0.3461663975037637,0.3769155426483299,0.47226401911403304,0.5173065433795805,0.664800708947593,0.5853474458804631,0.552428789840486,0.5565761016578296,0.5070462199108163,0.7067694203092344,0.638572909251968,0.6156387086829909,0.6075524211810388,0.6454426279691398,0.6691895564227304,0.2976702965916121,0.2665401885870282,0.4843482184474161,0.3918406473724987,0.7558106871734785,0.7370703349194043,0.6026156115880046,0.4858424075446762,0.6337958724337257,0.436573942910338,0.41468240835209375,0.40634655302417794,0.38526677397915465,0.41536709564768365
3,0.8345683617069789,0.788616183498885,0.959294802457777,0.9999999999999998,0.8453957731589716,0.8321214998531837,0.6680567825398225,0.7129629630352413,0.7056514210473236,0.6653660691980351,0.8019837895612542,0.7068228369661147,0.6175281565678254,0.48543943393838385,0.5426499243369842,0.6477538764995047,0.3085591866855627,0.16473060855165508,0.2937477846158358,0.20060599370171936,0.40004905136369456,0.45756265012978214,0.4808054645013922,0.6084318128966577,0.6337838907145327,0.6731285607047425,0.5645848076741469,0.5157824213140761,0.5394432048631953,0.47684874521478116,0.8431053762975996,0.7726298499097387,0.7469214359894327,0.7471637347038828,0.780850194409569,0.7810993996449815,0.3819178810325802,0.3151583900610872,0.5938445618591952,0.4796838721843613,0.8703087668380998,0.842505990530668,0.7264320938552963,0.5699826668404833,0.723746374601684,0.5391041314631045,0.5555334661583455,0.5335621596180918,0.5238689401714247,0.5618289419136427
4,0.5075635678769567,0.9728941619644785,0.9206889112201712,0.8453957731589716,0.9999999999999998,0.4863803516211853,0.3871970341986771,0.4087066780703702,0.34493638550258937,0.3572595233644071,0.43121689505549454,0.41166714196432797,0.36015506429661887,0.23579356645972663,0.2830651433167466,0.2645370460309515,0.10537528738262186,-0.008565576532189962,0.09160220248560266,0.05076038613525989,0.09877008416817158,0.1842640161785291,0.18937591185683342,0.31628247893318034,0.3066661444039077,0.4140808917808752,0.34801950572767193,0.3246495648289266,0.31383874825196156,0.2875308663463132,0.4670459448812625,0.4153739434093482,0.38777282595501505,0.40353059646230105,0.43346122486783617,0.4873654738295792,0.1745516950936466,0.14527612961085087,0.28977451161025747,0.242707336302067,0.5748980283557283,0.4977036106757158,0.39093958980841514,0.3478795274547165,0.43044619002991275,0.2178907821603817,0.21838941956927743,0.23788252725025344,0.22690461296384015,0.23376872355696143
5,0.9494241558847519,0.4085482769132874,0.7020151179055,0.8321214998531837,0.4863803516211853,1.0,0.8736833050549607,0.9071980646223583,0.9278343384838533,0.8831678615154624,0.961720590029784,0.8334983897959225,0.7533043197084437,0.6384235934128227,0.6857018657926706,0.809507547976975,0.3195103545041777,0.19496614557610306,0.32040688093421743,0.21157475197407363,0.5040506117238535,0.5803664338636977,0.5987587382323647,0.7531999534729912,0.7770169151434819,0.660330632829285,0.5985807963854093,0.5085878057425364,0.5494795948155863,0.5092232833813974,0.9575712247876963,0.9325672627899819,0.9145332228255869,0.9124703548793349,0.9405598136669084,0.8669511447406265,0.46753539707985936,0.3853950016834538,0.71095936576626,0.5806387122800288,0.9425155525813751,0.939365244891004,0.8402169074021676,0.5884768153585114,0.7556302612386201,0.6999412023435828,0.7421605838395536,0.6817515331165173,0.6733936819253771,0.741496017478997
6,0.794146772151217,0.33787405079319266,0.602149965367026,0.6680567825398225,0.3871970341986771,0.8736833050549607,0.9999999999999999,0.9458904215814044,0.919647400668706,0.9662723939507156,0.8307175530520982,0.8286488560480367,0.8008893505868607,0.6841194512758053,0.7315733688724202,0.6237201426663483,0.1098245535611785,0.0009702937120409517,0.10960752037236483,0.018041583543009904,0.31868759016358156,0.5266231337763587,0.4838409632297725,0.5948467374917003,0.7043615092996841,0.6632917076444268,0.7118480741706259,0.6234394315343478,0.6228706259576703,0.6531354337309356,0.8006591572082681,0.8517742218728896,0.8571453057509925,0.8379571666172965,0.8638836086395157,0.7759122812761997,0.4630199438746301,0.3982947719269007,0.6558823908219299,0.5402816385301635,0.8386500323144458,0.8520574827380117,0.7794713682316731,0.5285056106043023,0.6818720890670528,0.640459837891861,0.6074145406368284,0.5450033304091514,0.5085251522297471,0.5906900190937068
7,0.8245262380102262,0.3391446222901781,0.620015045069421,0.7129629630352413,0.4087066780703702,0.9071980646223583,0.9458904215814044,1.0,0.9464622993683027,0.927627546165985,0.9076587454335987,0.8473200363676179,0.8038100103927547,0.6396928281405329,0.6934601007237382,0.6524050640058846,0.16539125146598052,0.036525461577537784,0.1804293910303453,0.05366413329066243,0.45982344621972154,0.6864868289277546,0.6220431166677897,0.7601703022110152,0.8291816287767253,0.656232036429293,0.684484959451612,0.5981987496762126,0.5852219825153231,0.6134331942870693,0.8640104165691791,0.9418758726553104,0.9452159617346017,0.9409502307370645,0.9492246414957234,0.859224751848678,0.5734839316179107,0.4653988457036863,0.743815880493804,0.6329057078371236,0.9312465686262241,0.90390212232267,0.8562014715031889,0.5476814128103925,0.7392309398156293,0.581702987466032,0.571671430733704,0.47511906502784074,0.4400129546293786,0.5326732802893911
8,0.8366880193597311,0.28071310891275086,0.5888773308221381,0.7056514210473236,0.34493638550258937,0.9278343384838533,0.919647400668706,0.9464622993683027,0.9999999999999999,0.9144155139448215,0.9408931761077831,0.8334066929711826,0.7467303214073725,0.6320933438903107,0.6809544162095897,0.7807597224484882,0.33904826469078714,0.20828989284169247,0.3421192450182176,0.22651573323157442,0.5498313963216427,0.6464475589287217,0.6404348760853996,0.7551139510354686,0.8125119294089279,0.7152330370570953,0.6745946963041304,0.6013492183355252,0.6177588541256742,0.6064647988854049,0.9128144567328297,0.9268083572170944,0.934727346354602,0.9231679646765663,0.9308128560728829,0.859520609873638,0.5520417647275946,0.4627554635894421,0.7694635502228837,0.6371489476200264,0.8964819750960549,0.9167686296324339,0.8463212987881782,0.5296777876148339,0.7549351019583455,0.6371354275916685,0.6509483510618588,0.5570209337003343,0.546761307616581,0.6302104163461565
9,0.8445811845549883,0.30019006319723984,0.5716245551140156,0.6653660691980351,0.3572595233644071,0.8831678615154624,0.9662723939507156,0.927627546165985,0.9144155139448215,1.0,0.8242288167686276,0.8240229280041422,0.7896236213617908,0.7122841025808393,0.7498230275863305,0.6574706898932601,0.10754875908536568,0.008968655458889073,0.09681881126762253,0.018660626422955198,0.30016092631301616,0.5317303821942233,0.49035517598399553,0.6038584487446454,0.699510311969156,0.6425157869677274,0.6844018465161569,0.5853577949109725,0.6035632168749285,0.6152899470325557,0.8151287099865157,0.8636613637595713,0.8710050542871922,0.8435916269676024,0.8794447243553378,0.7892433172015677,0.4830484179477111,0.41116327058824587,0.6687779417599466,0.5548112279664797,0.8399004618641052,0.868451776168233,0.7857469253542242,0.5753382325810807,0.690901834975646,0.7122525052648438,0.6966191504040306,0.6442536036520481,0.6109265976530479,0.6905794326262564
