0.5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.0,0.9713747270383357,0.9112282100858252,0.9357360635190612,0.9995516133735188,0.9973244402342596,0.9992944652454062,0.9998713102540577,0.13154040254460164,0.9999971094892741,0.47252566776773863,0.17269474642780516,0.08788994503486872,0.19350326296549505,0.16557430108301835,0.14517624758580389,0.19601232243797545,0.29667731889791166,0.23083273770542848,0.27394346857519697,0.40089892307076086,0.039124950978860075,-0.06314795703640795,0.11820627471644443,0.04197465855727988,0.8306974507384633,0.38277203372957025,0.3814558324635187,0.38673901793731147,0.2444323553976707,0.38570537946765426,0.16774233063815674,0.08131741479157455,0.11946912789758002,0.12404694924767687,0.06290633530028342,0.04383951598365064,0.04491262270522149,0.17742202865648707,0.09164638314709384,0.25082749140249827,0.1344797260671843,0.06463403230108117,0.04034158610795085,0.1135834594993461,0.24129155285688927,0.8754787641262499,0.1303323544590181,0.1616980276993363,0.16071878350514163
1,0.9713747270383357,1.0,0.9121065744023593,0.9484853062778574,0.9643418647657672,0.9536074956680076,0.9624157966212173,0.9677140842296957,0.04830616393048468,0.9719018223116652,0.3325610908511654,0.13637962170486084,0.030332689661774354,0.1505228823958513,0.12283838580708788,0.1140713518615399,0.13949624185882797,0.27330226779612327,0.18119524229819353,0.22720478055985513,0.3451531736514451,-0.03113789038472982,-0.10875112759789747,0.055340821611920506,-0.037174346461933114,0.7938812230351662,0.30827303680665075,0.31552890706501735,0.30879178715748057,0.1880651952710226,0.30143723025319796,0.08271752864516191,0.002561222267478722,0.04214060017161356,0.036889522632568145,-0.01838188932520957,-0.016583128148559997,0.021630211168083585,0.13141790244670107,0.05075014982308057,0.1625219107099052,0.06559258870367497,0.0004475748968623546,-0.013618665432087198,0.07530624455650474,0.14997708129599482,0.7849599946564548,0.11183624618008546,0.1331596481774173,0.133398983198902
2,0.9112282100858252,0.9121065744023593,1.0,0.987381085416023,0.9075868451464818,0.9069423951294152,0.9065385802073714,0.909369298009225,0.23769367733756475,0.9114866053293005,0.37749396634759896,0.22212630690303128,0.24188097900890587,0.23513872195351784,0.24111889122218996,0.36088113234093877,0.2071460148486098,0.36086321591534815,0.22676679060130253,0.3106368006629985,0.29859375759949724,-0.059450889374991184,-0.1262897548681472,0.004660101164539448,-0.03716468055948154,0.7782189940056885,0.4190984675439032,0.35230793622781753,0.3734029286105715,0.21875477356131645,0.5689034457354077,0.21264922092956165,0.10384299502843822,0.14822754681381609,0.1423473844256064,0.13996449254099538,0.008310857495159252,-0.004277636108978232,0.13252776311182343,0.05090174952996385,0.31142199916936714,0.09980753389611106,0.03388922761920657,0.017248886902007276,0.0974871149013662,0.3418654377609232,0.835519924763966,0.3314304874562123,0.38403165058397537,0.3812927096017527
3,0.9357360635190612,0.9484853062778574,0.987381085416023,0.9999999999999999,0.9306650289842869,0.9241616026493877,0.9292554364316854,0.9331070447232795,0.14222292118512467,0.9361093356203928,0.34977438783300885,0.2088990244924948,0.18447092506837784,0.22150691590171268,0.22023350386687798,0.3268228513071586,0.15455000879061426,0.3209230707704262,0.18158039852698804,0.25990671527408343,0.2927961419105601,-0.0494272876986447,-0.1052772394962155,0.013833590488820182,-0.044460526761779244,0.8005456834724697,0.4126669903734531,0.35408417894043903,0.3558164673072506,0.2235661263939279,0.4696357993610007,0.13430432453105656,0.03929625117529165,0.07525826979049581,0.07257348600303472,0.057624700345637235,-0.018462836945153226,-0.008953889242189905,0.12071341222112604,0.044079162857988595,0.22750649524388,0.08705259470712517,0.017236236229668352,0.018606381929301277,0.10800946594767469,0.31453644479171466,0.7968787975482923,0.31745760796418376,0.34794562734271445,0.3481686660438094
4,0.9995516133735188,0.9643418647657672,0.9075868451464818,0.9306650289842869,1.0,0.998841274055062,0.9999709506426995,0.9999032559739685,0.139817014312624,0.999476743032216,0.4893862589609284,0.17547536942921474,0.09347805476508246,0.19697531356429882,0.16910617107193085,0.1476872976430016,0.2015120469268723,0.30110960489281335,0.2358218054509589,0.2787878671863717,0.40623911200084084,0.046776771417450944,-0.058101231757570454,0.12488501023227494,0.05069079087701602,0.8330079627561576,0.39166496279796903,0.3901205096567814,0.3962842652833081,0.2529097197092043,0.3936297324022403,0.1763996344159417,0.08946266120526529,0.12736851700529586,0.13307372262454384,0.07126468958287895,0.05284117417364157,0.04883548869757844,0.18418828842806975,0.09818680010669759,0.25962166181678437,0.14130757730932367,0.07109831698020098,0.045628040945948925,0.11687098989360986,0.2511690467263376,0.8827708917946306,0.1314258078142853,0.16387998946152166,0.1627630639330862
5,0.9973244402342596,0.9536074956680076,0.9069423951294152,0.9241616026493877,0.998841274055062,0.9999999999999999,0.9990845323251724,0.9982478106243393,0.16916752705783847,0.997163931326758,0.5115271241980531,0.17821287990624046,0.10504981214488641,0.2006234575113182,0.17311334571550013,0.15065252408144347,0.216030165807014,0.30756249427268895,0.24847981506965855,0.29057138954188416,0.4107910031766922,0.051413746880425555,-0.05743352653789334,0.1302424491774543,0.060976386291549604,0.8333928097455523,0.3999661537672155,0.3983554621650588,0.40914217158753313,0.25974668325674705,0.41924338557497803,0.2056645757977206,0.11491693563067057,0.15563138081242567,0.16120366161634675,0.09866799949590477,0.0679494441648104,0.054286703028846146,0.19312619832911077,0.10536885571067778,0.28985108800699677,0.15282438099263432,0.08289321317657544,0.051233042569547305,0.11823000743400422,0.2607365768825136,0.9021388471687931,0.12947131970271175,0.1669709149040663,0.16516062123349262
6,0.9992944652454062,0.9624157966212173,0.9065385802073714,0.9292554364316854,0.9999709506426995,0.9990845323251724,1.0,0.9997681932310404,0.14188884693566298,0.999201303068912,0.4935964361219425,0.17614374733855048,0.09487385412264229,0.19781666090353342,0.16996605670513756,0.14834718567784252,0.20287148043699071,0.30218235789685904,0.2370459986118641,0.27997000729635324,0.4075292574317334,0.04869791603094018,-0.05674243361672515,0.12658167757609223,0.05288485064840922,0.8334955045274637,0.3939130399636519,0.3922899749007299,0.39865873099618954,0.2550526591481492,0.39558608338303775,0.1785692168825173,0.09151179347861406,0.1293507561771188,0.1353426889548684,0.0733676896637343,0.05510945153263964,0.04981109362761099,0.18587457738840393,0.09982503877442168,0.26181600645618897,0.14301528616734813,0.07272161040918224,0.04695240359916347,0.11767767038196056,0.25367026036746027,0.8844996953940224,0.13173624547620444,0.1644544055944383,0.1633039559303846
7,0.9998713102540577,0.9677140842296957,0.909369298009225,0.9331070447232795,0.9999032559739685,0.9982478106243393,0.9997681932310404,1.0,0.13600571830978483,0.9998298478652763,0.4816219092581957,0.17422062650176726,0.0909085752711823,0.19540168905487398,0.16750247405181604,0.14648599602762125,0.19899371607088387,0.29909916801202857,0.23354496298643823,0.2765818998724908,0.4038169716887095,0.04325145578919718,-0.06053285996425924,0.12177839258356885,0.0466683206479165,0.8320046292039532,0.38752766075959516,0.38611443455705974,0.3918921181224914,0.24897351537485085,0.3899975325073379,0.17240810403460347,0.08570245328998198,0.12372538841456408,0.12890677206171505,0.06740710304239687,0.048684044154433226,0.0470379784535601,0.18107720581681802,0.09517456356570331,0.2555735774115489,0.1381635593511827,0.06811772764512793,0.04319519165076646,0.11537311067574901,0.24658018593602826,0.8794827992318184,0.13087018999390534,0.16283262901675716,0.16177787674541297
8,0.13154040254460164,0.04830616393048468,0.23769367733756475,0.14222292118512467,0.139817014312624,0.16916752705783847,0.14188884693566298,0.13600571830978483,1.0,0.13086824212055245,0.48911659406272473,0.05956205661158201,0.44359327805747883,0.09114021070926649,0.10694080442731016,0.39106030306818085,0.25418254199164436,0.10564496684451347,0.19503958967952298,0.21895772820720816,0.020058326673019298,0.03320717345266124,0.00022246272190029365,0.09402195317473737,0.2649487169340784,0.18571649082662792,0.3225126233381057,0.2783439342703983,0.4106825646704806,0.2041115669900405,0.7554184395970869,0.820662779764556,0.7648330221158289,0.8150009190885343,0.7730368581224364,0.9425870607981145,0.47065094562000753,0.15589620523206332,0.21931681895103217,0.18848708567123854,0.7999539898339026,0.3477058304383179,0.3611698451069558,0.22192431315134045,0.16768859480809936,0.4133088471616259,0.47547201858394345,0.2677309854589685,0.39715879793753456,0.3805812262045316
9,0.9999971094892741,0.9719018223116652,0.9114866053293005,0.9361093356203928,0.999476743032216,0.997163931326758,0.999201303068912,0.9998298478652763,0.13086824212055245,1.0,0.4711518892723146,0.17246222507249054,0.0874355808892491,0.19321444503433416,0.16528164494989797,0.14497674045738648,0.19556112962737554,0.29630776151197724,0.23042111431580145,0.2735419509824384,0.4004526912373076,0.038505625827865736,-0.0635384874505987,0.11766829119043094,0.041270268216548396,0.8304831137935977,0.3820508011315056,0.3807491669675615,0.3859581219439586,0.24374633056073677,0.38505353999543573,0.16703932503724253,0.08065840309980694,0.11882856747025514,0.12331583048686635,0.062230383750572854,0.043112466670282575,0.04459308591142176,0.17687027209177483,0.09111556412637353,0.2501106063528099,0.13392462679681968,0.06411047998214053,0.03991300605510257,0.1133127166523813,0.24049357426611473,0.8748592398435062,0.1302488670367458,0.16152440444939553,0.16055649890237111
